College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
Thakur College Of Engineering And Technology,Maharashtra,Engineering,654.0,670.0,8.2,8.1,8.0,7.9,9.1,7.9,8.4
Svkm'S Narsee Monjee Institute Of Management Studies,Maharashtra,Engineering,654.0,670.0,8.2,8.5,6.8,8.6,8.3,8.3,8.7
"Amity University, Mumbai",Maharashtra,Engineering,654.0,670.0,8.1,7.9,7.6,8.2,8.4,7.8,8.6
"Vishwakarma Institute Of Technology, Pune",Maharashtra,Engineering,654.0,670.0,7.5,8.1,6.5,7.9,6.5,7.8,8.4
Indian Institute Of Information Technology,Maharashtra,Engineering,654.0,670.0,7.8,8.2,7.5,8.0,7.2,8.4,7.5
Tata Institute Of Social Sciences,Maharashtra,Engineering,654.0,670.0,8.6,9.0,8.1,8.9,8.6,8.4,8.6
Indian Institute Of Technology,Uttar Pradesh,Engineering,654.0,670.0,8.9,9.1,8.4,8.7,9.3,8.9,9.1
Indian Institute Of Technology,Uttar Pradesh,Engineering,654.0,670.0,8.5,8.5,8.2,8.1,7.6,9.1,9.2
"Amity University, Noida",Uttar Pradesh,Engineering,654.0,670.0,8.2,8.0,7.9,8.1,8.9,7.6,8.7
Aligarh Muslim University,Uttar Pradesh,Engineering,654.0,670.0,8.3,8.8,7.9,8.5,8.8,7.2,8.6
Mnnit Allahabad,Uttar Pradesh,Engineering,654.0,670.0,8.0,8.4,7.3,7.8,7.1,8.9,8.2
Jaypee Institute Of Information Technology University,Uttar Pradesh,Engineering,654.0,670.0,7.8,7.8,7.7,7.3,8.2,7.8,7.7
Indian Institute Of Information Technology,Uttar Pradesh,Engineering,654.0,670.0,8.3,8.4,7.4,7.6,9.0,9.2,8.1
"Dayalbagh Educational Institute Faculty Of Engineering, Agra",Uttar Pradesh,Engineering,654.0,670.0,8.0,8.3,7.1,8.5,8.1,8.2,8.0
Sharda University,Uttar Pradesh,Engineering,654.0,670.0,7.9,7.7,7.6,7.9,8.6,6.9,8.6
Galgotias University,Uttar Pradesh,Engineering,654.0,670.0,7.6,7.9,6.9,7.9,7.5,7.7,7.8
"Bennett University, Greater Noida",Uttar Pradesh,Engineering,654.0,670.0,8.6,8.5,7.9,8.8,9.2,8.3,8.6
Shiv Nadar University,Uttar Pradesh,Engineering,654.0,670.0,9.0,8.8,8.7,8.8,9.6,8.5,9.4
"Integral University, Lucknow",Uttar Pradesh,Engineering,654.0,670.0,7.4,7.6,7.3,7.4,8.0,6.5,7.4
J.S. University,Uttar Pradesh,Engineering,654.0,670.0,8.5,8.5,7.8,8.7,9.0,8.2,8.6
"Gla University, Mathura",Uttar Pradesh,Engineering,654.0,670.0,8.2,8.2,7.9,8.3,8.3,8.2,8.1
Institute Of Engineering And Technology,Uttar Pradesh,Engineering,654.0,670.0,7.4,7.6,7.7,7.0,7.3,7.0,7.8
Sanskriti University,Uttar Pradesh,Engineering,654.0,670.0,7.0,7.2,6.7,7.0,7.5,6.9,6.8
"Monad University, Hapur",Uttar Pradesh,Engineering,654.0,670.0,8.0,7.6,7.4,8.5,8.0,8.2,8.1
Indian Institute Of Information Technology,Uttar Pradesh,Engineering,654.0,670.0,7.8,7.6,7.2,7.4,6.8,9.4,8.1
"Iftm University, Moradabad",Uttar Pradesh,Engineering,654.0,670.0,7.8,7.9,7.5,8.1,8.0,6.8,8.3
"Shobhit University, Meerut",Uttar Pradesh,Engineering,654.0,670.0,7.8,8.4,7.3,7.8,8.3,7.0,7.9
"Glocal University, Saharanpur",Uttar Pradesh,Engineering,654.0,670.0,7.1,7.5,6.9,7.0,6.7,7.2,7.3
"Rama University, Kanpur",Uttar Pradesh,Engineering,654.0,670.0,6.7,6.6,6.1,7.3,6.5,6.6,7.1
Noida Institute Of Engineering And Technology,Uttar Pradesh,Engineering,654.0,670.0,7.6,8.1,7.1,8.0,7.6,7.8,7.1
"Abes Engineering College, Ghaziabad",Uttar Pradesh,Engineering,654.0,670.0,7.9,8.1,7.2,8.1,8.2,7.8,8.0
Bundelkhand Institute Of Engineering & Technology,Uttar Pradesh,Engineering,654.0,670.0,7.1,7.3,7.0,6.9,7.4,6.2,8.0
Harcourt Butler Technological University,Uttar Pradesh,Engineering,654.0,670.0,7.3,7.5,6.9,7.4,6.5,7.8,7.8
Rajiv Gandhi Institute Of Petroleum Technology,Uttar Pradesh,Engineering,654.0,670.0,8.6,8.7,8.6,8.2,9.2,8.2,8.6
Indian Institute Of Technology,Delhi Ncr,Engineering,654.0,670.0,8.7,9.0,7.8,8.7,8.9,9.0,9.0
"Jamia Millia Islamia University-[Jmi], New Delhi",Delhi Ncr,Engineering,654.0,670.0,8.0,8.4,7.6,8.3,8.4,7.2,8.2
Delhi Technological University,Delhi Ncr,Engineering,654.0,670.0,8.2,7.9,7.6,7.5,8.6,8.6,8.8
"Amity University, Noida",Delhi Ncr,Engineering,654.0,670.0,8.2,8.0,7.9,8.1,8.9,7.6,8.7
Indraprastha Institute Of Information Technology,Delhi Ncr,Engineering,654.0,670.0,8.7,8.8,8.7,8.9,8.9,8.6,8.2
Guru Gobind Singh Indraprastha University,Delhi Ncr,Engineering,654.0,670.0,7.8,8.1,7.5,8.0,8.1,6.9,8.1
Jaypee Institute Of Information Technology University,Delhi Ncr,Engineering,654.0,670.0,7.8,7.8,7.7,7.3,8.2,7.8,7.7
National Institute Of Food Technology Entrepreneurship And,Delhi Ncr,Engineering,654.0,670.0,8.1,8.5,7.1,6.9,9.4,8.5,7.9
"School Of Engineering And Technology, Ncu",Delhi Ncr,Engineering,654.0,670.0,9.0,9.0,7.4,8.2,9.0,7.5,8.1
"J.C. Bose University Of Science And Technology,",Delhi Ncr,Engineering,654.0,670.0,7.3,7.7,6.5,7.4,6.6,7.7,7.6
Indira Gandhi Delhi Technical University For Women,Delhi Ncr,Engineering,654.0,670.0,7.6,7.7,7.0,7.6,6.9,8.3,7.9
Manav Rachna International Institute Of Research And,Delhi Ncr,Engineering,654.0,670.0,7.2,7.1,6.7,6.5,8.4,6.5,7.8
Sharda University,Delhi Ncr,Engineering,654.0,670.0,7.9,7.7,7.6,7.9,8.6,6.9,8.6
Galgotias University,Delhi Ncr,Engineering,654.0,670.0,7.6,7.9,6.9,7.9,7.5,7.7,7.8
Netaji Subhas University Of Technology,Delhi Ncr,Engineering,654.0,670.0,7.8,7.9,7.1,7.6,7.6,8.9,7.9
Shiv Nadar University,Delhi Ncr,Engineering,654.0,670.0,9.0,8.8,8.7,8.8,9.6,8.5,9.4
Manav Rachna International Institute Of Research And,Delhi Ncr,Engineering,654.0,670.0,7.5,7.4,7.3,7.5,8.3,6.6,7.6
National Institute Of Technology,Delhi Ncr,Engineering,654.0,670.0,6.8,7.3,6.0,7.1,6.0,7.6,6.8
"Gurugram University, Gurgaon",Delhi Ncr,Engineering,654.0,670.0,8.2,8.6,7.4,8.4,8.6,8.0,8.1
Chhotu Ram Rural Institute Of Technology,Delhi Ncr,Engineering,654.0,670.0,8.4,8.7,8.1,8.4,8.7,8.1,8.2
Sunrise University,Delhi Ncr,Engineering,654.0,670.0,8.1,8.1,7.3,8.7,8.1,7.9,8.4
"Monad University, Hapur",Delhi Ncr,Engineering,654.0,670.0,8.0,7.6,7.4,8.5,8.0,8.2,8.1
"Amity University, Gurgaon",Delhi Ncr,Engineering,654.0,670.0,7.7,7.8,7.1,7.6,8.6,7.1,8.1
"Shobhit University, Meerut",Delhi Ncr,Engineering,654.0,670.0,7.8,8.4,7.3,7.8,8.3,7.0,7.9
Indraprastha Institute Of Technology And Management,Delhi Ncr,Engineering,654.0,670.0,8.3,8.3,8.0,8.7,7.8,8.7,8.5
Maharaja Agrasen Institute Of Technology,Delhi Ncr,Engineering,654.0,670.0,7.5,7.8,7.2,7.7,7.5,7.5,7.4
Maharaja Surajmal Institute Of Technology,Delhi Ncr,Engineering,654.0,670.0,7.3,7.9,6.7,7.5,6.8,7.7,7.1
Noida Institute Of Engineering And Technology,Delhi Ncr,Engineering,654.0,670.0,7.6,8.1,7.1,8.0,7.6,7.8,7.1
K L University,Andhra Pradesh,Engineering,654.0,670.0,8.3,8.5,7.6,8.3,8.8,8.3,8.2
"Andhra University, College Of Engineering",Andhra Pradesh,Engineering,654.0,670.0,7.7,8.2,6.9,7.8,8.0,7.2,7.9
"Sri Venkateswara University College Of Engineering, Tirupati",Andhra Pradesh,Engineering,654.0,670.0,7.8,7.6,8.4,7.4,8.1,6.9,8.1
"Vignanâ€™S Foundation For Science, Technology, And Research,",Andhra Pradesh,Engineering,654.0,670.0,8.2,8.2,8.4,8.5,8.2,7.7,8.4
"Jntuk University College Of Engineering, Kakinada, East",Andhra Pradesh,Engineering,654.0,670.0,7.7,8.0,7.1,7.8,8.2,7.0,8.3
Sree Vidyanikethan Engineering College,Andhra Pradesh,Engineering,654.0,670.0,8.5,8.4,8.5,8.3,8.8,8.4,8.6
G. Pulla Reddy Engineering College,Andhra Pradesh,Engineering,654.0,670.0,8.3,8.5,7.7,8.5,8.5,8.2,8.4
Sri Venkateswara College Of Engineering And Technology,Andhra Pradesh,Engineering,654.0,670.0,7.9,8.3,7.9,8.0,8.2,7.3,7.5
Velagapudi Ramakrishna Siddhartha Engineering College,Andhra Pradesh,Engineering,654.0,670.0,8.2,8.6,7.6,8.4,8.4,8.2,8.1
Shri Vishnu Engineering College For Women,Andhra Pradesh,Engineering,654.0,670.0,8.8,8.7,8.6,8.5,9.3,8.8,9.0
"Jntua College Of Engineering, Ananthapur",Andhra Pradesh,Engineering,654.0,670.0,7.0,7.1,7.3,6.7,7.5,6.3,7.3
Sagi Ramakrishnam Raju Engineering College,Andhra Pradesh,Engineering,654.0,670.0,8.2,8.5,7.5,8.4,8.3,8.2,8.3
Gayatri Vidya Parishad College Of Engineering,Andhra Pradesh,Engineering,654.0,670.0,7.7,8.3,6.8,8.0,7.3,8.1,7.4
Jawaharlal Nehru Technological University,Andhra Pradesh,Engineering,654.0,670.0,7.4,7.7,6.8,7.1,7.7,7.1,7.8
Indian Institute Of Technology,Andhra Pradesh,Engineering,654.0,670.0,8.6,9.0,8.1,8.8,8.7,8.2,8.9
Prasad V. Potluri Siddhartha Institute Of Technology,Andhra Pradesh,Engineering,654.0,670.0,7.9,8.1,7.3,8.1,8.1,7.9,7.8
Centurion University Of Technology And Management,Andhra Pradesh,Engineering,654.0,670.0,7.8,8.0,7.2,8.3,7.6,7.4,8.3
Aditya Engineering College,Andhra Pradesh,Engineering,654.0,670.0,7.8,7.9,7.4,7.8,8.5,7.4,7.9
Bapatla Engineering College,Andhra Pradesh,Engineering,654.0,670.0,7.5,7.8,7.3,7.7,8.2,6.5,7.7
Gudlavalleru Engineering College,Andhra Pradesh,Engineering,654.0,670.0,8.2,8.5,7.7,8.4,8.7,7.5,8.1
Sri Venkateswara College Of Engineering,Andhra Pradesh,Engineering,654.0,670.0,8.3,8.3,8.0,8.1,9.0,7.8,8.5
Sri Vasavi Engineering College,Andhra Pradesh,Engineering,654.0,670.0,7.9,8.1,7.4,8.0,8.3,7.6,7.8
Indian Institute Of Information Technology Sri City,Andhra Pradesh,Engineering,654.0,670.0,7.0,7.9,6.4,7.1,6.9,7.3,6.4
National Institute Of Technology,Andhra Pradesh,Engineering,654.0,670.0,7.2,7.9,6.6,7.5,6.9,6.9,7.2
"Rajiv Gandhi University Of Knowledge Technologies -[Rgukt],",Andhra Pradesh,Engineering,654.0,670.0,8.2,8.4,7.6,8.1,8.9,7.7,8.5
Raghu Engineering College,Andhra Pradesh,Engineering,654.0,670.0,8.1,8.3,7.1,8.1,8.4,8.5,8.0
Indian Institute Of Information Technology Design And,Andhra Pradesh,Engineering,654.0,670.0,7.4,7.9,7.6,8.0,6.7,7.2,7.2
Rajeev Gandhi Memorial College Of Engineering And,Andhra Pradesh,Engineering,654.0,670.0,7.4,7.8,7.2,7.6,8.0,6.2,7.4
Vit University,Andhra Pradesh,Engineering,654.0,670.0,8.2,8.3,7.9,8.3,8.1,8.4,8.1
National Institute Of Technology,Karnataka,Engineering,654.0,670.0,8.4,8.7,7.2,8.2,8.4,8.9,8.9
Manipal Institute Of Technology,Karnataka,Engineering,654.0,670.0,8.7,8.5,8.5,8.1,9.4,8.1,9.3
R V College Of Engineering,Karnataka,Engineering,654.0,670.0,8.5,8.7,7.9,8.2,8.6,9.0,8.4
Ramaiah Institute Of Technology,Karnataka,Engineering,654.0,670.0,8.4,8.5,7.8,8.3,8.7,8.3,8.6
International Institute Of Information Technology,Karnataka,Engineering,654.0,670.0,8.7,9.2,8.5,9.1,8.8,8.9,7.6
Bms College Of Engineering,Karnataka,Engineering,654.0,670.0,8.2,8.4,8.0,8.0,8.0,8.3,8.7
Siddaganga Institute Of Technology,Karnataka,Engineering,654.0,670.0,7.8,8.1,7.2,7.7,8.1,8.0,7.6
New Horizon College Of Engineering,Karnataka,Engineering,654.0,670.0,8.0,8.0,7.6,8.1,8.3,7.8,8.2
"Faculty Of Engineering And Technology, Jain University",Karnataka,Engineering,654.0,670.0,8.1,8.0,7.9,8.0,8.3,7.7,8.5
Sri Jayachamarajendra College Of Engineering,Karnataka,Engineering,654.0,670.0,8.3,8.4,7.6,7.8,8.5,8.7,8.6
Dayananda Sagar College Of Engineering,Karnataka,Engineering,654.0,670.0,8.0,8.0,7.4,7.7,8.8,7.7,8.3
Nmam Institute Of Technology,Karnataka,Engineering,654.0,670.0,7.9,8.0,7.5,8.2,8.1,7.5,7.9
Nitte Meenakshi Institute Of Technology,Karnataka,Engineering,654.0,670.0,7.8,8.1,7.1,7.9,7.8,7.6,8.1
Pes University,Karnataka,Engineering,654.0,670.0,8.0,8.5,7.7,8.1,8.1,8.1,7.6
Bms Institute Of Technology And Management,Karnataka,Engineering,654.0,670.0,7.9,8.2,7.7,8.0,7.7,7.9,7.7
"Kle Technological University, Hubli",Karnataka,Engineering,654.0,670.0,8.4,8.5,7.6,8.2,9.1,8.4,8.4
Dr. Ambedkar Institute Of Technology,Karnataka,Engineering,654.0,670.0,7.2,7.7,6.8,7.5,7.5,6.7,7.2
Pes College Of Engineering,Karnataka,Engineering,654.0,670.0,7.7,7.9,6.7,7.7,8.5,7.3,8.0
Cmr Institute Of Technology,Karnataka,Engineering,654.0,670.0,7.9,8.2,7.3,7.9,8.3,7.7,8.0
The National Institute Of Engineering,Karnataka,Engineering,654.0,670.0,8.1,8.5,7.6,8.3,7.8,8.4,7.9
"Alliance College Of Engineering And Design, Bangalore",Karnataka,Engineering,654.0,670.0,7.2,7.3,7.1,6.5,8.7,6.5,7.2
Basaveshwar Engineering College,Karnataka,Engineering,654.0,670.0,7.7,8.1,7.9,8.1,8.1,6.6,7.2
"Christ University, Bangalore",Karnataka,Engineering,654.0,670.0,8.3,8.5,7.4,8.2,8.9,8.1,8.8
Manipal Academy Of Higher Education,Karnataka,Engineering,654.0,670.0,8.4,8.5,8.2,8.6,8.8,7.8,8.4
Indian Institute Of Science,Karnataka,Engineering,654.0,670.0,9.0,9.6,8.5,9.4,9.5,8.4,8.4
"Reva University, Bangalore",Karnataka,Engineering,654.0,670.0,8.4,8.3,8.1,8.3,9.3,7.8,8.4
"Alliance University, Bangalore",Karnataka,Engineering,654.0,670.0,8.0,8.2,7.2,8.2,8.8,7.6,8.0
"Presidency University, Bangalore",Karnataka,Engineering,654.0,670.0,8.3,8.2,7.6,8.6,8.8,8.2,8.3
Indian Institute Of Technology,Telangana,Engineering,654.0,670.0,8.5,8.7,8.0,8.7,8.5,8.3,8.6
National Institute Of Technology,Telangana,Engineering,654.0,670.0,8.4,8.6,7.9,8.2,8.5,8.6,8.4
International Institute Of Information Technology,Telangana,Engineering,654.0,670.0,8.3,9.0,8.2,8.5,7.8,9.2,6.9
Jawaharlal Nehru Technological University,Telangana,Engineering,654.0,670.0,8.0,8.3,7.7,7.8,8.3,7.6,8.3
"University College Of Engineering, Osmania University",Telangana,Engineering,654.0,670.0,8.6,9.0,8.5,8.5,8.6,8.4,8.4
Chaitanya Bharathi Institute Of Technology,Telangana,Engineering,654.0,670.0,8.2,8.5,7.1,8.4,8.3,8.6,8.5
Vallurupalli Nageswara Rao Vignana Jyothi Institute Of,Telangana,Engineering,654.0,670.0,8.4,8.4,8.1,8.2,8.5,8.4,8.5
"Cvr College Of Engineering, Ibrahimpatnam, Rangareddi",Telangana,Engineering,654.0,670.0,8.3,8.6,8.1,8.5,8.2,8.6,7.7
Institute Of Aeronautical Engineering,Telangana,Engineering,654.0,670.0,8.3,8.4,8.5,8.2,8.5,8.0,8.2
Bv Raju Institute Of Technology,Telangana,Engineering,654.0,670.0,8.5,8.6,8.2,8.3,8.9,8.4,8.7
Vardhaman College Of Engineering,Telangana,Engineering,654.0,670.0,8.1,8.2,8.2,8.2,8.5,8.1,7.6
"Anurag University, Hyderabad",Telangana,Engineering,654.0,670.0,8.3,8.5,7.5,8.2,8.9,8.0,8.4
Vasavi College Of Engineering,Telangana,Engineering,654.0,670.0,8.0,8.6,6.7,8.3,8.0,8.8,7.5
Gokaraju Rangaraju Institute Of Engineering And Technology,Telangana,Engineering,654.0,670.0,8.0,8.3,7.3,7.9,8.5,8.1,7.6
Kakatiya Institute Of Technology & Science,Telangana,Engineering,654.0,670.0,8.2,8.3,7.9,8.4,8.3,7.9,8.4
K L University,Telangana,Engineering,654.0,670.0,7.9,7.9,7.4,8.1,8.2,7.6,8.1
Birla Institute Of Technology And Science,Telangana,Engineering,654.0,670.0,9.0,9.0,8.4,8.8,9.4,9.1,9.4
Mahatma Gandhi Institute Of Technology,Telangana,Engineering,654.0,670.0,7.8,8.1,7.2,8.1,8.1,7.3,7.8
Malla Reddy Engineering College,Telangana,Engineering,654.0,670.0,7.4,7.7,7.1,7.4,7.8,7.1,7.5
Malla Reddy College Of Engineering,Telangana,Engineering,654.0,670.0,7.0,7.5,7.2,7.0,6.8,6.5,7.2
Indian Institute Of Chemical Technology,Telangana,Engineering,654.0,670.0,7.7,7.0,7.0,8.3,8.0,7.7,7.9
Sreenidhi Institute Of Science And Technology,Telangana,Engineering,654.0,670.0,7.6,7.8,6.9,7.5,7.8,7.7,7.6
"Mahindra University, Hyderabad",Telangana,Engineering,654.0,670.0,8.8,9.1,8.6,9.0,9.1,7.8,8.9
"St Martin'S Engineering College, Secunderabad",Telangana,Engineering,654.0,670.0,7.7,7.9,6.8,7.8,7.9,7.7,8.2
Mlr Institute Of Technology,Telangana,Engineering,654.0,670.0,8.3,8.3,8.4,8.1,8.8,8.0,8.4
Keshav Memorial Institute Of Technology,Telangana,Engineering,654.0,670.0,8.2,8.7,6.7,8.6,8.1,9.0,8.3
Vaagdevi College Of Engineering,Telangana,Engineering,654.0,670.0,7.8,8.0,7.4,8.0,8.0,7.5,8.0
Cmr Engineering College,Telangana,Engineering,654.0,670.0,8.8,8.9,8.4,8.7,9.2,9.0,8.4
"Matrusri Engineering College, Hyderabad",Telangana,Engineering,654.0,670.0,7.0,7.6,5.7,7.2,7.6,7.0,6.7
Indian Institute Of Technology,Madhya Pradesh,Engineering,654.0,670.0,8.0,8.4,7.6,8.1,7.7,7.8,8.4
Maulana Azad National Institute Of Technology,Madhya Pradesh,Engineering,654.0,670.0,7.8,7.8,7.5,7.5,7.6,8.1,8.5
Indian Institute Of Information Technology Design And,Madhya Pradesh,Engineering,654.0,670.0,7.9,8.2,7.5,8.0,8.1,7.5,8.3
Atal Bihari Vajpayee Indian Institute Of Information,Madhya Pradesh,Engineering,654.0,670.0,7.6,7.5,7.0,7.1,8.2,7.7,8.0
"Vit Bhopal University, Bhopal",Madhya Pradesh,Engineering,654.0,670.0,7.9,8.6,7.7,8.4,7.1,8.1,7.4
"Rkdf University, Bhopal",Madhya Pradesh,Engineering,654.0,670.0,7.6,8.0,7.0,7.8,8.0,6.5,8.2
Awadhesh Pratap Singh University,Madhya Pradesh,Engineering,654.0,670.0,7.1,7.9,6.5,8.1,7.2,5.3,7.3
"University Institute Of Technology, Rajiv Gandhi Proudyogiki",Madhya Pradesh,Engineering,654.0,670.0,6.9,7.2,6.5,6.6,7.6,6.3,6.9
Institute Of Information Technology & Management,Madhya Pradesh,Engineering,654.0,670.0,8.5,8.7,8.0,8.4,8.6,8.5,8.5
"Institute Of Engineering And Technology, Devi Ahilya",Madhya Pradesh,Engineering,654.0,670.0,7.7,7.9,6.6,7.3,7.4,8.4,8.4
Acropolis Institute Of Technology & Research,Madhya Pradesh,Engineering,654.0,670.0,7.8,7.9,7.0,7.8,7.8,8.0,8.1
"Indian Institute Of Information Technology -[Iiit], Bhopal",Madhya Pradesh,Engineering,654.0,670.0,6.0,6.4,5.3,6.1,6.5,5.0,6.8
Jaypee University Of Engineering And Technology,Madhya Pradesh,Engineering,654.0,670.0,7.9,7.8,7.9,7.5,8.9,7.4,7.6
Oriental University,Madhya Pradesh,Engineering,654.0,670.0,7.2,7.5,6.7,7.2,7.7,7.1,7.1
